source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
4,4,HLA-DQB1,CD4,1.490061,0.0,1.1959684,1.2300668,1.4055930592199422,0.1712071,0.89748406,0.002387190909018187,0.29451802035995733
4,1,HLA-C,LILRB1,1.6461397,0.918,0.8950859,0.009880334,-0.022788670966802316,0.06969197,0.88336414,1.0,0.2955594868038773
0,5,GNAI2,CCR5,0.16205533,1.0,0.018333115,0.08862195,-0.3097061705407308,0.029167747,0.52013314,1.0,0.29601839623909554
1,5,GPI,AMFR,0.16231251,0.212,0.01837067,0.10151734,0.06085608940328613,0.03344749,0.5203885,0.7076254969824435,0.29912403488071504
5,5,SPN,SIGLEC1,0.15955573,0.394,0.01839593,0.08457681,-0.16143813402651797,0.053344376,0.5205599,1.0,0.30222729463883746
2,3,MIF,CD74_CXCR4,1.4726962,0.0,1.6842237,0.327086,0.6049777607051265,0.03902721,0.9121963,0.4837590210796966,0.3039451361082673
2,4,HLA-A,LILRA1,2.0341802,0.0,0.86404073,0.6656475,0.6900483683434545,0.085737966,0.8815333,0.010239768202298908,0.306056547903575
5,1,VCAN,ITGA4,0.14223185,0.584,0.018551202,-0.05479011,-0.21857814680557724,0.011086906,0.52160877,1.0,0.3068777570635855
5,1,F13A1,ITGA4,0.14223185,0.105,0.018551202,0.17388327,0.01309564805646328,0.045444522,0.52160877,0.4923128099204423,0.3068777570635855
2,0,HLA-C,CD8A,2.1650338,0.0,0.8613373,0.4601724,0.4534863076221777,0.026409741,0.8813696,0.22657436270816,0.30711444475774635
5,3,TGFB1,CXCR4,1.4688052,0.0,1.6673459,0.60948557,0.6899087236681721,0.081798136,0.9117921,0.013212221076617804,0.30711444475774635
0,1,LTB,TNFRSF1A,1.5648075,0.0,0.85909295,0.42978173,0.9719974976395065,0.085068144,0.88123316,0.01688700749615569,0.3081738708269001
3,4,LTB,TNFRSF1A,1.6473217,0.0,0.85882556,0.47203478,0.422265438680759,0.08504166,0.8812168,0.02370941629165181,0.30923473894695624
3,1,HLA-A,LILRB1,1.5757861,0.967,0.85300946,0.09357265,0.17044124909183372,0.070881866,0.8808608,1.0,0.3102971327558088
5,4,ADAM15,ITGA5,0.13696758,0.023,0.018616173,0.46034187,0.23563762354939605,0.19517362,0.52204496,0.14562446777397414,0.3115228408911437
3,4,HLA-DQA1,CD4,1.460797,0.0,1.1679933,1.1937801,1.7746867154207886,0.15875211,0.8963901,0.002387190909018187,0.314561415297716
4,4,ST6GAL1,CD22,0.1369608,0.212,0.018747246,0.09536214,-0.030087681590564574,0.03399403,0.5229202,0.6821424588405365,0.31461659420584354
3,2,HLA-DPB1,LAG3,1.8841327,0.0,0.8458113,0.9842558,1.5648257505088048,0.15045702,0.8804154,0.002387190909018187,0.3156311534668117
5,2,MIF,CD74_CXCR4,1.4567608,0.007,2.1206987,0.4091542,0.45426075497584784,0.049141314,0.9209971,0.22000593398239077,0.3156311534668117
0,5,GNAI2,ADCY7,0.16311306,1.0,0.018864302,-0.0992415,-0.4113812105511115,0.012650356,0.5236965,1.0,0.31770797319429467
4,1,HLA-DQB1,CD4,1.4552209,0.0,1.0216184,1.1661247,1.5480658075964402,0.14624828,0.89000505,0.002387190909018187,0.3188492788639743
5,1,CD99,PILRA,1.4546624,0.0,1.5666488,0.99958026,1.303365630656458,0.18537675,0.90925467,0.002182262012376474,0.3199249372958358
1,4,NRG1,HLA-DPB1,2.177717,0.0,0.79677606,1.1556845,1.7087534753060445,0.2605152,0.8772356,0.00024994016817835924,0.320796978767945
4,5,MFNG,NOTCH2,0.19724628,0.379,0.01893322,0.016100049,-0.1391987784907351,0.017726779,0.5241514,1.0,0.320796978767945
2,2,HMGB1,CXCR4,1.4539094,0.003,2.1126087,0.095337786,0.14710404290207468,0.027212217,0.9208579,1.0,0.3220806031402968
4,1,HLA-A,LILRB1,1.550881,0.818,0.83811444,0.06513372,0.016498172199348515,0.06964415,0.8799333,1.0,0.3220806031402968
0,5,GNAI2,S1PR1,0.16330932,1.0,0.018962868,-0.064153135,-0.38097355417298623,0.019124463,0.5243465,1.0,0.3238836429070884
4,1,HLA-B,LILRB1,1.5355191,0.134,0.8289269,0.23374233,0.1878108458498829,0.07592442,0.8793498,0.45057406544846557,0.32640945289064094
5,3,PKM,CD44,1.4443998,0.0,1.2540178,0.6226883,0.7400934595432695,0.039083697,0.899644,0.053931272702730786,0.32640945289064094
0,5,LRPAP1,LDLR,0.16412981,0.173,0.019017072,0.08788438,-0.08436292115019711,0.058909617,0.52470237,0.8257893908700938,0.3269679043616043
0,4,VIM,CD44,1.4393795,0.819,1.406481,-0.08414608,-0.41409530931936245,0.020111311,0.90470606,1.0,0.32749532617334187
5,1,HLA-B,LILRB1,1.5331863,0.335,0.82753175,0.23109835,0.2133686078648252,0.07579663,0.8792604,0.9887977471118657,0.32858260763019365
0,2,HLA-E,CD8B,1.4392164,0.0,1.2937384,0.20569198,0.40317717078946025,0.064330034,0.90104294,0.25185493547560667,0.32967138302688126
0,5,LRPAP1,LRP1,0.16432607,0.303,0.019116437,-0.00038039312,-0.1300133942898542,0.027769757,0.5253522,1.0,0.330049795135672
1,1,HLA-B,LILRB1,1.523809,0.0,0.82192343,0.22046903,0.27071940285901436,0.075282946,0.878899,0.21599986085531855,0.3329463039222338
3,2,HMGB1,CXCR4,1.4371403,0.009,2.06503,0.079900414,0.2709892013410047,0.026599366,0.92002386,1.0,0.3329463039222338
3,5,CCL5,CCR5,0.16809309,1.0,0.019214766,-0.03547503,-1.3479159738092292,0.015044674,0.52599186,1.0,0.33312931614073943
0,5,ACTR2,LDLR,0.16564871,0.395,0.019245293,0.075693205,-0.1438035581731778,0.039252117,0.5261897,1.0,0.3362064682882541
4,0,HLA-DPB1,CD4,2.1678684,0.0,0.7147565,0.90441364,1.3169176897771888,0.049382158,0.8712653,0.053931272702730786,0.3362064682882541
3,1,HLA-DQA1,CD4,1.4259568,0.0,0.9977215,1.129838,1.9171594637972866,0.135609,0.88884115,0.002387190909018187,0.33843339634575814
5,4,ADAM17,IL6R,0.2002058,0.012,0.019264216,0.3867876,0.2028561687882338,0.1368375,0.5263122,0.1234796665395373,0.3392812834392215
4,0,HMGB1,CXCR4,1.4258876,0.185,1.9815084,0.055905335,-0.04088082536404314,0.025523534,0.9184917,1.0,0.3395351410490891
0,4,LTB,TNFRSF1A,1.5554842,0.0,0.80640554,0.41072363,0.7051976160689837,0.07985099,0.87788093,0.021396627025950087,0.3395351410490891
0,1,HLA-B,LILRB1,1.4938644,0.0,0.80401444,0.18652874,0.21079131950115132,0.0736426,0.87772167,0.30040113413698966,0.34063827323583085
5,5,CD99,CD81,1.4257488,0.0,1.4396679,1.2467895,0.9716790369908375,0.15486076,0.9057067,0.002387190909018187,0.34063827323583085
0,5,HLA-E,CD8A,1.425379,0.095,1.2295047,0.23706554,0.1360640491577969,0.05812508,0.8987493,0.32972936458077934,0.341742879948563
2,0,HLA-A,CD8A,2.0262835,0.0,0.8033372,0.38460496,0.39127280346194515,0.02628767,0.8776765,0.32492886913024616,0.341742879948563
5,1,ICAM1,ITGAL_ITGB2,0.16587013,0.08,0.019278562,0.21187328,0.1470137162337668,0.059845533,0.526405,0.2953092599528121,0.3423537005821444
4,5,HLA-B,KLRD1,1.5308454,0.248,0.8030154,0.15858957,-0.08622743943353578,0.04805743,0.877655,0.8348914200341945,0.3428488703837144
5,5,HLA-B,KLRD1,1.5285126,0.359,0.8016638,0.1559456,-0.06066967741859347,0.047976542,0.87756455,1.0,0.3439563318141183
4,5,SNCA,LAG3,0.13937977,0.085,0.01934298,0.3128934,0.07199780851989569,0.1056333,0.52682084,0.3294200706356783,0.3454237516018675
2,4,CCL5,CXCR3,1.7667447,0.0,0.7980671,0.9989589,1.9440855919896503,0.15515088,0.87732273,0.002387190909018187,0.3484003161108118
5,5,FADD,TRAF2,0.1397893,0.088,0.019423174,0.36231118,0.0937013895208199,0.13661878,0.5273365,0.3191980274158329,0.34849143740983857
1,4,HLA-DRB1,CD4,1.4187986,0.0,1.1278447,0.6327261,0.7734223935861417,0.08389962,0.89475447,0.01187936552071543,0.35063081937561946
1,5,HLA-B,KLRD1,1.5191352,0.221,0.7962308,0.14531627,-0.0033188824244043125,0.0476514,0.87719876,0.6960333735281581,0.35063081937561946
4,5,HLA-DPB1,LAG3,2.15631,0.0,0.61849576,1.0585883,1.4110104468675002,0.110021025,0.862933,0.002387190909018187,0.3515567589175054
5,1,ICAM1,IL2RG,0.16713062,1.0,0.019467955,-0.1564199,-0.7041102581993905,0.014631352,0.5276234,1.0,0.3515567589175054
5,2,HMGB1,HAVCR2,1.6901137,0.0,0.79432046,1.0598507,1.443329218423519,0.08796581,0.8770693,0.00907995832273308,0.3528669772738476
3,4,HLA-DQB1,CD4,1.4124655,0.0,1.1217905,1.153855,1.7785042402486495,0.16058828,0.89450073,0.002387190909018187,0.3539871947269997
2,1,HLA-C,LILRA1,2.1535606,0.0,0.76677424,0.6788336,0.8030708183513159,0.07129238,0.8751539,0.03322281620093882,0.35461974786681344
5,3,BTLA,TNFRSF14,0.2070399,0.274,0.019577548,0.018983327,-0.0016976835149895078,0.02511872,0.52832294,1.0,0.35461974786681344
1,1,HLA-A,LILRB1,1.467971,1.0,0.7885283,-0.029542446,-0.06564196720354237,0.06552373,0.8766742,1.0,0.35510877522233064
0,5,MFNG,NOTCH2,0.20417514,0.318,0.019708155,0.026901245,0.06749618592975554,0.018452333,0.5291513,1.0,0.35768034348443106
3,1,HLA-B,LILRB1,1.4610755,0.364,0.7844044,0.1493641,0.26649341539740107,0.07184644,0.87639046,1.0,0.35848203802549833
4,1,ANXA1,FPR1,1.4113923,0.0,1.4733926,0.777182,1.505084023203395,0.15656586,0.9066908,0.002387190909018187,0.35848203802549833
0,5,HLA-B,KLRD1,1.4891907,0.382,0.77888167,0.11137598,-0.06324696578226735,0.04661312,0.87600726,1.0,0.36073787235462274
5,0,BTLA,TNFRSF14,0.20834582,0.184,0.019719725,0.020781334,-0.04708497674369456,0.02530114,0.5292245,1.0,0.36073857753609695
0,5,HLA-E,CD8B,1.4046724,0.162,1.1333832,0.15973927,0.01624954370942322,0.056356516,0.8949849,0.5197619697098625,0.36186790908038113
3,2,HLA-DRB1,LAG3,1.741908,0.0,0.7776275,0.9428858,1.4144033869512018,0.1489393,0.8759197,0.002387190909018187,0.36299929569277695
5,4,BTLA,TNFRSF14,0.20934226,0.443,0.01982821,0.02215335,-0.18600033328913806,0.025440328,0.5299079,1.0,0.3637944509332592
3,3,MIF,CD74_CXCR4,1.4008086,0.0,1.3723987,0.25027514,0.5026718173343236,0.031801533,0.90364337,0.7901234567901233,0.3652662934567956
1,4,NRG1,SIGLEC7,0.14754027,0.0,0.01984931,0.37577,0.3644682346972232,0.32264036,0.5300403,0.03625267111188883,0.3668479645873657
2,5,HLA-C,LILRB1,2.125507,0.0,0.53555363,0.5217728,0.5182821045670646,0.041698556,0.85419285,0.16204035249738488,0.3668479645873657
5,4,MIF,CD74_CXCR4,1.3991961,0.044,1.9485945,0.3628551,0.12508727441776657,0.04515327,0.91786253,0.3098517195127249,0.36867723318996176
2,4,HMGB1,CXCR4,1.3963449,0.325,1.9411609,0.049038682,-0.18206943765600658,0.02500382,0.9177183,1.0,0.3698169539297653
3,5,LRPAP1,SORL1,0.1547004,0.816,0.019850401,-0.16629836,-0.32599361599644927,0.011707658,0.5300472,1.0,0.36989915012153146
3,2,HLA-DPA1,LAG3,1.7206258,0.0,0.76742464,0.9204114,1.3782787091222608,0.1462882,0.8752002,0.002387190909018187,0.3709581032729847
0,3,VIM,CD44,1.3935841,1.0,1.1999388,-0.13021192,-0.3547101660697747,0.017157957,0.8976364,1.0,0.3709581032729847
5,4,HLA-DRA,CD4,1.3918911,0.092,1.1021224,0.41504234,-0.002443486636151515,0.06254399,0.8936632,0.5473726092568773,0.37210058747238584
4,4,SPINT1,ST14,0.14201105,0.0,0.019898467,0.8601019,0.2568470745471369,0.5006555,0.53034836,0.03539801254930194,0.37294794700013106
3,2,HLA-E,CD8B,1.38778,0.001,1.2363973,0.15482032,0.4556170373920474,0.061478805,0.8990034,0.4074102552336743,0.3743897832647473
0,2,HMGB1,CXCR4,1.386961,0.084,1.9226571,0.03370598,-0.014606927840231876,0.02476548,0.91735595,1.0,0.37553639900978264
5,1,ADAM10,NOTCH2,0.14153804,0.134,0.019898858,0.17721665,0.09426462256569722,0.059776172,0.5303508,0.45057406544846557,0.3759943868700275
4,4,CALM1,KCNQ1,0.78712595,0.445,0.24624638,0.25773704,-0.10608036211759209,0.08520782,0.7988927,1.0,0.37624995451821774
1,2,TIMP1,CD63,1.3853105,0.0,1.8687235,0.6942867,1.5037720769367802,0.099197306,0.916271,0.005029756237452771,0.3766844345212572
1,1,HLA-DRB1,CD4,1.3839585,0.0,0.9634259,0.56878406,0.9158951419626398,0.07166861,0.88710135,0.032097402993384205,0.37783379549722723
5,5,HLA-C,LILRA1,1.6877469,0.606,0.24794626,-0.027431913,-0.08455717102473358,0.023053305,0.79944474,1.0,0.37875832511784335
3,5,HLA-B,KLRD1,1.4564018,0.434,0.7598846,0.074211344,-0.007544869886017602,0.045476217,0.87465996,1.0,0.3789845727043461
1,5,S100A4,ERBB2,2.1174035,0.0,0.5761298,0.99223447,1.1546593344138425,0.19637367,0.8586823,0.002387190909018187,0.37903847064266855
5,3,ADAM28,ITGA4,0.15501982,0.23,0.019908415,0.08752979,0.07636136176914754,0.018499121,0.5304106,1.0,0.37903847064266855
2,4,HLA-B,LILRA1,1.7990448,0.0,0.75832283,0.58075744,0.5757459161321191,0.08294247,0.8745472,0.012337681023608806,0.38013667161981507
0,5,HLA-A,LILRA1,1.6563132,0.124,0.24322324,0.07860379,-0.020884419241558358,0.024134815,0.7978985,1.0,0.38043675054239184
1,3,MIF,CD74_CXCR4,1.3820465,0.0,1.2910149,0.23022792,0.34539982156146143,0.029915689,0.90094894,0.8930147807144044,0.38129018323084896
5,4,ADAM10,TSPAN14,0.14192063,0.417,0.019998297,0.036634505,-0.1650754758004105,0.03290391,0.5309715,1.0,0.3820801992295018
2,0,LCK,CD8A_CD8B,0.68263245,0.0,0.24166764,0.21571413,0.24733201051638243,0.046144847,0.7973807,0.2854049052066294,0.38212012716080623
1,2,HLA-DRA,LAG3,1.6953154,0.0,0.7552906,0.6605574,0.7530633129875436,0.11035623,0.8743272,0.002387190909018187,0.38244501279438115
1,3,TGFB1,CXCR4,1.3807812,0.0,1.2855266,0.4870826,0.928575656475653,0.063066505,0.9007587,0.0655211791913877,0.3836012515176005
1,5,CALM1,KCNN4,0.6727115,1.0,0.24073441,0.21912716,-0.19074768548402649,0.06545982,0.79706794,1.0,0.3846543551257473
4,2,LGALS3,LAG3,0.64090526,0.0,0.24979734,0.5530393,0.5439051374076147,0.16633947,0.80004036,0.008776053717628044,0.3846543551257473
3,4,HMGB1,CXCR4,1.3795757,0.387,1.8974435,0.03360131,-0.058184279217076584,0.024440706,0.9168542,1.0,0.38475880443775995
5,5,ALCAM,CD6,0.20767376,0.114,0.020099444,0.37284636,0.09364376516179937,0.1291162,0.53159976,0.39349047591845854,0.3851196041350424
3,1,HLA-DQB1,CD4,1.3776253,0.0,0.9582543,1.0899129,1.9209769886251475,0.13717748,0.88683164,0.002387190909018187,0.3859177629814353
4,0,COPA,CD74,0.87168217,1.0,0.25021535,-0.243736,-1.441052408113586,0.021187987,0.80017406,1.0,0.38635014123082523
2,5,CCL5,CCR5,1.682,0.0,0.24027981,0.9643173,1.6917128260832053,0.18813299,0.796915,0.0022751329222970356,0.38635014123082523
0,5,HLA-C,LILRA1,1.7052562,0.303,0.25057712,-0.0049169026,-0.16863844963187835,0.023297913,0.8002896,1.0,0.3880509040512622
4,0,ADAM10,TSPAN14,0.14829865,0.278,0.020109493,0.03873486,-0.02495677650019487,0.033086866,0.5316619,1.0,0.3881566250609116
4,0,HLA-DMB,CD4,0.78383577,0.0,0.23962432,0.6781044,0.5519105944484222,0.059479672,0.7966939,0.09039011504031813,0.38890315400849795
5,5,HLA-A,LILRA1,1.7052861,0.243,0.2505816,0.13452558,0.010370627724421447,0.024864981,0.800291,1.0,0.38890315400849795
1,4,TIMP1,CD63,1.3749781,0.0,1.8354586,0.6838343,1.159111492678666,0.09743151,0.91557944,0.00552111383705933,0.38940272766879513
2,5,HSPA8,ADRB2,0.91602385,0.023,0.25072086,0.22855479,0.25953856524256724,0.051029038,0.80033535,0.19678383641860756,0.38975665087908284
5,4,HLA-A,LILRA1,1.7801238,0.108,0.7498158,0.37553924,0.22408251349140385,0.07440353,0.873927,0.3734165447075266,0.390567057107694
3,5,HLA-E,CD8A,1.3739426,0.177,1.1750107,0.18619388,0.18850391576038406,0.05554886,0.8966679,0.5676878321088495,0.390567057107694
4,5,ADAM10,TSPAN5,0.14856,0.07,0.02016433,0.3362651,0.07171905781853197,0.10909612,0.532001,0.3303310139446541,0.391191293535326
0,4,HLA-C,LILRA1,1.7800939,0.03,0.7498024,0.23609675,0.04507343613510406,0.06971439,0.873926,0.40528001009508735,0.3917327833283597
3,2,LGALS9,PTPRC,0.66713005,0.002,0.23848666,0.073137715,0.1392832681605743,0.01850154,0.79630816,1.0,0.39232449387617463
3,3,LGALS1,CD69,0.6372288,1.0,0.25236252,-0.2136573,-1.1197143680596353,0.0067856577,0.80085635,1.0,0.39232449387617463
3,1,CD52,SIGLEC10,1.5907043,0.0,0.7482436,0.42590642,0.5926641864053162,0.10012682,0.8738113,0.017888936049128914,0.3928998106037873
1,5,CD14,ITGB1,0.6852458,0.0,0.23738764,0.6593128,1.304102053535878,0.22372206,0.79593337,0.002387190909018187,0.39318298731363277
2,2,LTB,TNFRSF1A,0.7194123,1.0,0.2524664,-0.2031005,-0.37774072812160303,0.024999445,0.80088913,1.0,0.39318298731363277
2,5,HLA-B,LILRA1,1.7242072,0.0,0.25342456,0.3397438,0.3620340303651367,0.027718615,0.801191,0.4752780646860309,0.3940427322218072
1,2,HLA-E,CD8A,1.3681159,0.0,1.5361161,0.24655855,0.5133142007731528,0.07262019,0.9084394,0.15694168745865336,0.39406823112378236
2,5,TNFSF10,RIPK1,0.14833903,0.996,0.020472715,-0.018899314,-0.31134081408442826,0.02971515,0.53388995,1.0,0.3942236104697332
2,5,HLA-C,LILRA1,2.0980928,0.0,0.3096023,0.5002013,0.5385499867367046,0.0287859,0.81665784,0.13915420873585174,0.3942236104697332
0,5,HMGB1,HAVCR2,0.7647764,0.13,0.23618677,0.14134143,-0.040087991837631926,0.026156146,0.7955212,1.0,0.39490372951220076
5,4,HLA-C,LILRA1,1.7625846,0.392,0.7419301,0.21358174,0.12915471474224882,0.06898245,0.8733434,1.0,0.39523794894430286
3,5,HMGB1,HAVCR2,0.8149558,0.063,0.2536764,0.18753587,0.24550813734360463,0.02809301,0.80127007,1.0,0.3957659800963157
1,4,HLA-DPA1,CD4,1.3609678,0.0,1.0725611,0.5815042,0.7571850224250376,0.07940879,0.89236444,0.016306419967068806,0.39640905647189784
4,1,ICAM3,ITGAL,0.6234807,0.028,0.25413653,0.19072345,0.0622634749934306,0.0445064,0.8014143,0.3537249897106172,0.39662948488565586
0,5,CALM1,PTPRA,0.9086755,0.102,0.23593932,0.10996704,0.09560826148890003,0.03738738,0.7954359,0.6083669010411757,0.39662948488565586
1,5,TNFSF13B,HLA-DPB1,1.3577019,0.029,1.683496,0.5855509,0.6180853339762731,0.064029545,0.912179,0.16145714349109563,0.3975815047958775
1,5,HLA-DRB5,LAG3,0.86594236,0.0,0.2351769,0.46027517,0.5237378094199117,0.065015435,0.79517245,0.05629561040151687,0.3983601211023471
5,1,HLA-DRA,CD4,1.357051,0.108,0.9414534,0.35110033,0.14002926174034652,0.053426236,0.88594097,0.3734165447075266,0.3987552447895409
5,5,F13A1,ITGB1,0.15233059,0.136,0.020596396,0.28422046,0.08855850699569275,0.118878946,0.53463936,0.45796794710246025,0.39876767872762287
5,5,VCAN,ITGB1,0.15233059,0.421,0.020596396,0.055547073,-0.14311528786634778,0.02900239,0.53463936,1.0,0.39876767872762287
4,5,HLA-DQA2,LAG3,0.9327485,0.0,0.25502247,1.2286593,1.0921288403985934,0.16814372,0.8016911,0.002387190909018187,0.39922739377380223
0,5,TGFB1,CXCR4,0.62909675,0.881,0.23515992,-0.22431058,-0.9171367107114468,0.011536684,0.79516655,1.0,0.39922739377380223
5,5,CALM1,FAS,1.4358894,0.001,0.7330368,0.82165956,0.6340930124001919,0.12736556,0.87267494,0.044518540613046866,0.39993036918345276
4,5,VCAN,CD44,0.62502,0.285,0.25503448,0.14302525,-0.17564874491047455,0.050872255,0.80169487,1.0,0.4000959242963471
4,4,VCAN,SELL,0.615012,0.289,0.24989514,0.09200182,-0.18339283371104254,0.037773155,0.80007166,1.0,0.4009657135814846
3,5,HLA-E,CD8B,1.353236,0.262,1.0831494,0.108867615,0.06868941031201037,0.053858683,0.8928353,0.814986275676832,0.401106781493546
0,4,HLA-A,LILRA1,1.7311509,0.0,0.7277974,0.31961745,0.19282746652542404,0.07221866,0.8722759,0.1361459377078572,0.401106781493546
4,0,VCAN,CD44,0.61437804,0.03,0.24956961,0.13232043,0.1154357780151205,0.04978217,0.7999674,0.4935439760840772,0.4018367625407173
3,4,HLA-DRB5,CD4,1.3522912,0.0,1.0642668,0.860117,1.1881760395409,0.114273414,0.891991,0.002387190909018187,0.4022845746656608
4,1,VCAN,CD44,0.6141468,0.032,0.24945086,0.13208815,0.0936295791404329,0.049758483,0.7999293,0.4984917467134769,0.40270907208554757
5,5,HLA-DPA1,LAG3,0.86166304,0.255,0.23390569,0.2251465,-0.3692272842717046,0.044587627,0.79473066,1.0,0.40270907208554757
5,4,ADAM28,ITGA4,0.15882221,0.222,0.020599017,0.094845936,-0.05166786150971325,0.019140838,0.53465515,1.0,0.4033064915984397
0,0,HLA-E,CD8B,1.3515644,0.0,0.8868517,0.08909287,0.2027397170268891,0.044097945,0.88288724,0.717363319449529,0.40346365200074824
4,5,S100A4,CCR5,1.6380703,0.007,0.23386507,0.37807822,0.11784299145476063,0.075747155,0.79471654,0.2351733092668405,0.40358264312747977
1,3,CD14,ITGA4,0.69315934,0.0,0.25585923,0.58363336,1.3636997341019816,0.10234051,0.8019514,0.00371915092899147,0.40358264312747977
3,0,LGALS1,CD69,0.61370724,1.0,0.24082823,-0.2365405,-1.1196819262871576,0.006475518,0.7970994,1.0,0.4044574765780157
3,5,HLA-C,LILRA1,1.5934454,1.0,0.23377712,-0.1486867,-0.24476142805088175,0.0217359,0.79468584,1.0,0.4044574765780157
1,1,TIMP1,CD63,1.3500684,0.0,1.7552633,0.65863734,1.3849500217956594,0.09317452,0.9138368,0.006708495207689293,0.40464410665933626
5,4,ST6GAL1,CD22,0.14420894,0.249,0.020780778,0.11211848,-0.06615242692359885,0.037681393,0.5357478,0.7756042001798399,0.4063294114636594
2,1,HLA-A,LILRA1,2.0148103,0.0,0.7151417,0.6032661,0.7408573141910834,0.07096285,0.8712955,0.033714087961639896,0.40700895058131403
5,5,LGALS1,CD69,1.34811,0.149,0.8106908,0.13142687,-0.2612678364582035,0.021798287,0.87816477,1.0,0.40700895058131403
1,5,HLA-C,LILRA1,1.5900034,1.0,0.23325993,-0.15311286,-0.2732077404772929,0.021687815,0.7945051,1.0,0.40708941884025696
5,5,HLA-DRB1,LAG3,0.9403076,0.163,0.25726798,0.29325432,-0.12686056927931721,0.04927464,0.80238706,0.9951751480906273,0.407969310836193
5,5,CALR,ITGA2B,1.0478702,0.0,0.2574685,1.1554818,0.8578909169258051,0.28347623,0.8024488,0.002387190909018187,0.40885046979810025
5,3,CD70,CD27,0.15841816,0.997,0.020809678,0.14932768,-0.22100888702471877,0.06335722,0.5359207,1.0,0.40934998434612047
1,5,TIMP1,CD63,1.3438693,0.001,1.7353055,0.6523663,1.1509394528202557,0.0921151,0.9133855,0.044518540613046866,0.40937909184842863
2,5,HMGB1,HAVCR2,0.8317248,0.049,0.25952116,0.20297325,0.12162297890467463,0.028740276,0.80307746,0.972435132701565,0.41061659226584224
5,5,VEGFB,ADRB2,0.14484389,0.074,0.020962767,0.46735787,0.21503684510110768,0.17729558,0.53683203,0.28043193920733084,0.4123682111572705
1,2,HMGB1,HAVCR2,0.63833374,0.999,0.25982678,0.0915927,0.17610253982646557,0.028774122,0.8031705,1.0,0.4123877935355058
4,2,HLA-DRB5,LAG3,1.593938,0.0,0.7066894,1.1768456,1.5437005944662445,0.1953666,0.8706274,0.0011623503326046107,0.412944228342896
2,0,HLA-B,CD8A,1.7911481,0.0,0.70504653,0.29971492,0.27697035125060976,0.025430558,0.8704963,0.6564720200922856,0.4141352080854077
1,0,HMGB1,CXCR4,1.3378624,0.667,1.6904712,-0.025130033,-0.10059781332375861,0.021774724,0.91234446,1.0,0.4141352080854077
2,5,HLA-C,LILRB2,2.08849,0.001,0.23045313,0.37734908,0.34833349762286975,0.010718755,0.7935151,0.4146969510439578,0.41416393760665093
0,5,HSPA8,ADRB2,0.9489739,0.011,0.26053768,0.2581911,0.34716736185457786,0.05302705,0.8033864,0.15538203060896938,0.4150539906472219
2,5,LGALS1,ITGB1,0.66729593,0.803,0.23008558,0.045052484,-0.41670932324592047,0.030977491,0.7933843,1.0,0.4150539906472219
4,4,HLA-DMA,CD4,1.3373203,0.0,1.0499552,1.1146946,1.0627811003614611,0.16012478,0.89133716,0.002387190909018187,0.41532754922440596
3,5,BSG,SLC16A7,0.1804908,0.979,0.021025117,-0.030282907,-0.1279523346834833,0.02392215,0.5372013,1.0,0.4153840928085575
5,5,HLA-DPB1,LAG3,0.95302784,0.195,0.26104668,0.2563469,-0.33799426003534605,0.04643625,0.80354047,1.0,0.41594531794563994
4,2,HLA-DQA1,LAG3,1.5839199,0.0,0.70188665,1.4382722,1.8370675873730145,0.24562536,0.87024283,0.00021848302280388058,0.41771611640982764
5,2,HLA-E,CD8A,1.3366506,0.349,1.4864775,0.2154389,0.37206035212414323,0.07027352,0.90706414,1.0,0.41771611640982764
4,3,CD99,CD81,0.6957925,0.059,0.26193336,0.23084,0.13466869241429266,0.028175386,0.80380803,1.0,0.4177317989620323
4,0,LCK,CD8A_CD8B,0.15498003,1.0,0.02109971,-0.3295308,-0.9007821083993004,0.0040288507,0.53764147,1.0,0.4183976605443823
4,2,CD59,CD2,0.60082227,0.0,0.262109,0.36908793,0.4251778274874798,0.079727836,0.8038609,0.03802293131507349,0.41862695450301235
1,2,CD14,ITGB2,1.3331538,0.0,1.7497221,0.80264986,1.7881259532484346,0.16966671,0.9137122,0.002387190909018187,0.4189123387049516
3,5,LGALS1,PTPRC,0.6572911,1.0,0.2622005,-0.2475389,-1.5624300086614866,0.0045484747,0.8038884,1.0,0.4195233879478514
0,4,HMGB1,CXCR4,1.3293965,0.556,1.7666248,-0.012593124,-0.34378040839831314,0.022755649,0.91409045,1.0,0.4201099153159958
3,4,HLA-C,LILRA1,1.6682831,0.958,0.69953173,0.09232694,-0.031049542283899334,0.06504038,0.870053,1.0,0.4213087479502719
1,1,HLA-DPA1,CD4,1.3261276,0.0,0.91620153,0.5175622,0.8996577708015356,0.06783246,0.88456005,0.043524399041433445,0.4213087479502719
3,5,LGALS9,PTPRC,0.64101034,0.337,0.2273793,0.04656309,-0.21769485705272212,0.017639844,0.7924129,1.0,0.4213199472568173
5,1,BTLA,TNFRSF14,0.22125457,0.178,0.021125127,0.03855532,-0.05180415880672002,0.027104318,0.53779113,1.0,0.42140885458669497
1,4,HLA-C,LILRA1,1.664841,0.985,0.69798416,0.0879008,-0.05949585471031049,0.064896494,0.8699277,1.0,0.4225089313597449
